5963.350098,5963.350098,5963.350098
5939.049805,5939.049805,5939.049805
5967.129883,5967.129883,5967.129883
5924.779785,5924.779785,5924.779785
5942.319824,5942.319824,5942.319824
6016.089844,6016.089844,6016.089844
6033.189941,6033.189941,6033.189941
6068.77002,6068.77002,6068.77002
6073.02002,6073.02002,6073.02002
6147.350098,6147.350098,6147.350098
6139.620117,6139.620117,6139.620117
6142.779785,6142.779785,6142.779785
6153.899902,6153.899902,6153.899902
6122.890137,6122.890137,6122.890137
6166.169922,6166.169922,6166.169922
6137.169922,6137.169922,6137.169922
6108.649902,6108.649902,6108.649902
6176.850098,6176.850098,6176.850098
6196.290039,6196.290039,6196.290039
6172.02002,6172.02002,6172.02002
6207.049805,6207.049805,6207.049805
6215.990234,6215.990234,6215.990234
6288.049805,6288.049805,6288.049805
6284.299805,6284.299805,6284.299805
6321.839844,6321.839844,6321.839844
6337.47998,6337.47998,6337.47998
6350.339844,6350.339844,6350.339844
6364.339844,6364.339844,6364.339844
6442.200195,6442.200195,6442.200195
6443.600098,6443.600098,6443.600098
6464,6464,6464
6451.259766,6451.259766,6451.259766
6534.580078,6534.580078,6534.580078
6541.149902,6541.149902,6541.149902
6525.299805,6525.299805,6525.299805
6569.319824,6569.319824,6569.319824
6526.169922,6526.169922,6526.169922
6543.680176,6543.680176,6543.680176
6509.450195,6509.450195,6509.450195
6559.810059,6559.810059,6559.810059
6550.040039,6550.040039,6550.040039
6567.680176,6567.680176,6567.680176
6599.47998,6599.47998,6599.47998
6658.319824,6658.319824,6658.319824
6657.089844,6657.089844,6657.089844
6626.819824,6626.819824,6626.819824
6672.040039,6672.040039,6672.040039
6639.779785,6639.779785,6639.779785
6555.970215,6555.970215,6555.970215
6555.709961,6555.709961,6555.709961
6551.629883,6551.629883,6551.629883
6568.700195,6568.700195,6568.700195
6574.819824,6574.819824,6574.819824
6526.100098,6526.100098,6526.100098
6544.279785,6544.279785,6544.279785
6632.669922,6632.669922,6632.669922
6641.819824,6641.819824,6641.819824
6677.040039,6677.040039,6677.040039
6751.049805,6751.049805,6751.049805
6716.189941,6716.189941,6716.189941
6691.399902,6691.399902,6691.399902
6770.27002,6770.27002,6770.27002
6719.140137,6719.140137,6719.140137
6715.290039,6715.290039,6715.290039
6676.709961,6676.709961,6676.709961
6665.5,6665.5,6665.5
6654.879883,6654.879883,6654.879883
6670.27002,6670.27002,6670.27002
6677.660156,6677.660156,6677.660156
6692.370117,6692.370117,6692.370117
6766.560059,6766.560059,6766.560059
6717.129883,6717.129883,6717.129883
6718.330078,6718.330078,6718.330078
6742.75,6742.75,6742.75
6780.029785,6780.029785,6780.029785
6741.379883,6741.379883,6741.379883
6698.069824,6698.069824,6698.069824
6591.720215,6591.720215,6591.720215
6480.549805,6480.549805,6480.549805
6545.959961,6545.959961,6545.959961
6445.120117,6445.120117,6445.120117
6489.709961,6489.709961,6489.709961
6567.720215,6567.720215,6567.720215
6561.169922,6561.169922,6561.169922
6501.529785,6501.529785,6501.529785
6404.27002,6404.27002,6404.27002
6418.319824,6418.319824,6418.319824
6375.669922,6375.669922,6375.669922
6464.419922,6464.419922,6464.419922
6469.569824,6469.569824,6469.569824
6553.560059,6553.560059,6553.560059
6586.629883,6586.629883,6586.629883
6599.060059,6599.060059,6599.060059
6644.339844,6644.339844,6644.339844
6680.330078,6680.330078,6680.330078
6715.089844,6715.089844,6715.089844
6694.140137,6694.140137,6694.140137
6675.399902,6675.399902,6675.399902
6655.709961,6655.709961,6655.709961
6683.649902,6683.649902,6683.649902
6583.629883,6583.629883,6583.629883
6551.169922,6551.169922,6551.169922
6569.459961,6569.459961,6569.459961
6616.930176,6616.930176,6616.930176
6620.049805,6620.049805,6620.049805
6527.120117,6527.120117,6527.120117
6546.77002,6546.77002,6546.77002
6633.299805,6633.299805,6633.299805
6616.879883,6616.879883,6616.879883
6597.700195,6597.700195,6597.700195
6612.700195,6612.700195,6612.700195
6500.209961,6500.209961,6500.209961
6452.22998,6452.22998,6452.22998
6439.419922,6439.419922,6439.419922
6488.75,6488.75,6488.75
6531.240234,6531.240234,6531.240234
6554.02002,6554.02002,6554.02002
6483.089844,6483.089844,6483.089844
6364.069824,6364.069824,6364.069824
6251.819824,6251.819824,6251.819824
6300.959961,6300.959961,6300.959961
6311.140137,6311.140137,6311.140137
6294.580078,6294.580078,6294.580078
6293.339844,6293.339844,6293.339844
6231.189941,6231.189941,6231.189941
6276.529785,6276.529785,6276.529785
6287.160156,6287.160156,6287.160156
6277.120117,6277.120117,6277.120117
6308.120117,6308.120117,6308.120117
6334.129883,6334.129883,6334.129883
6429.319824,6429.319824,6429.319824
6435.140137,6435.140137,6435.140137
6492.299805,6492.299805,6492.299805
6484.720215,6484.720215,6484.720215
6487.25,6487.25,6487.25
6506.339844,6506.339844,6506.339844
6456.709961,6456.709961,6456.709961
6503.879883,6503.879883,6503.879883
6610.890137,6610.890137,6610.890137
6603.419922,6603.419922,6603.419922
6525.52002,6525.52002,6525.52002
6556.970215,6556.970215,6556.970215
6465.209961,6465.209961,6465.209961
6526.029785,6526.029785,6526.029785
6535.370117,6535.370117,6535.370117
6546.009766,6546.009766,6546.009766
6566.580078,6566.580078,6566.580078
6545.160156,6545.160156,6545.160156
6553.810059,6553.810059,6553.810059
6602.339844,6602.339844,6602.339844
6597.560059,6597.560059,6597.560059
6571.200195,6571.200195,6571.200195
6571.580078,6571.580078,6571.580078
6574.52002,6574.52002,6574.52002
6602.990234,6602.990234,6602.990234
6544.759766,6544.759766,6544.759766
6542.359863,6542.359863,6542.359863
6497.529785,6497.529785,6497.529785
6518.709961,6518.709961,6518.709961
6473.580078,6473.580078,6473.580078
6500.399902,6500.399902,6500.399902
6503.779785,6503.779785,6503.779785
6504.600098,6504.600098,6504.600098
6488.799805,6488.799805,6488.799805
6457.120117,6457.120117,6457.120117
6456.02002,6456.02002,6456.02002
6446.660156,6446.660156,6446.660156
6473.029785,6473.029785,6473.029785
6390.209961,6390.209961,6390.209961
6390.629883,6390.629883,6390.629883
6324.100098,6324.100098,6324.100098
6297.640137,6297.640137,6297.640137
6347.600098,6347.600098,6347.600098
6357.77002,6357.77002,6357.77002
6394.069824,6394.069824,6394.069824
6403.149902,6403.149902,6403.149902
6426.399902,6426.399902,6426.399902
6402.709961,6402.709961,6402.709961
6385.060059,6385.060059,6385.060059
6295.100098,6295.100098,6295.100098
6225.830078,6225.830078,6225.830078
6227.549805,6227.549805,6227.549805
6295.109863,6295.109863,6295.109863
6278.600098,6278.600098,6278.600098
6217.060059,6217.060059,6217.060059
6234.839844,6234.839844,6234.839844
6315.950195,6315.950195,6315.950195
6320.25,6320.25,6320.25
6386.72998,6386.72998,6386.72998
6372.629883,6372.629883,6372.629883
6414.669922,6414.669922,6414.669922
6385.439941,6385.439941,6385.439941
6382.509766,6382.509766,6382.509766
6431.790039,6431.790039,6431.790039
6439.799805,6439.799805,6439.799805
6455.52002,6455.52002,6455.52002
6414.540039,6414.540039,6414.540039
6454.220215,6454.220215,6454.220215
6469.859863,6469.859863,6469.859863
6535.049805,6535.049805,6535.049805
6510.439941,6510.439941,6510.439941
6555.640137,6555.640137,6555.640137
6534.089844,6534.089844,6534.089844
6544.310059,6544.310059,6544.310059
6568.299805,6568.299805,6568.299805
6581.810059,6581.810059,6581.810059
6594.209961,6594.209961,6594.209961
6546.319824,6546.319824,6546.319824
6574.609863,6574.609863,6574.609863
6604,6604,6604
6565.899902,6565.899902,6565.899902
6633.220215,6633.220215,6633.220215
6548.560059,6548.560059,6548.560059
6521.430176,6521.430176,6521.430176
6531.370117,6531.370117,6531.370117
6496.370117,6496.370117,6496.370117
6543.390137,6543.390137,6543.390137
6560.680176,6560.680176,6560.680176
6570.25,6570.25,6570.25
6663.180176,6663.180176,6663.180176
6677.75,6677.75,6677.75
6679.25,6679.25,6679.25
6717.430176,6717.430176,6717.430176
6654.220215,6654.220215,6654.220215
6636.419922,6636.419922,6636.419922
6643.169922,6643.169922,6643.169922
6609.709961,6609.709961,6609.709961
6556.529785,6556.529785,6556.529785
6516.100098,6516.100098,6516.100098
6559.379883,6559.379883,6559.379883
6572.370117,6572.370117,6572.370117
6530.390137,6530.390137,6530.390137
6539.47998,6539.47998,6539.47998
6563.490234,6563.490234,6563.490234
6521.319824,6521.319824,6521.319824
6520.899902,6520.899902,6520.899902
6598.450195,6598.450195,6598.450195
6665.870117,6665.870117,6665.870117
6670.5,6670.5,6670.5
6692.709961,6692.709961,6692.709961
6699.859863,6699.859863,6699.859863
6701.470215,6701.470215,6701.470215
6787.399902,6787.399902,6787.399902
6885.200195,6885.200195,6885.200195
6906.22998,6906.22998,6906.22998
6890,6890,6890
6886.339844,6886.339844,6886.339844
6891.220215,6891.220215,6891.220215
6950.970215,6950.970215,6950.970215
7014.180176,7014.180176,7014.180176
7003.060059,7003.060059,7003.060059
6959.299805,6959.299805,6959.299805
7013.459961,7013.459961,7013.459961
7002.910156,7002.910156,7002.910156
6947.189941,6947.189941,6947.189941
6979.790039,6979.790039,6979.790039
6985.299805,6985.299805,6985.299805
7016.350098,7016.350098,7016.350098
7046.689941,7046.689941,7046.689941
7032.22998,7032.22998,7032.22998
7005.720215,7005.720215,7005.720215
7097.319824,7097.319824,7097.319824
7074.819824,7074.819824,7074.819824
7092.620117,7092.620117,7092.620117
7082.580078,7082.580078,7082.580078
7014.720215,7014.720215,7014.720215
7029.970215,7029.970215,7029.970215
7048.100098,7048.100098,7048.100098
7028.509766,7028.509766,7028.509766
7102.410156,7102.410156,7102.410156
7124.609863,7124.609863,7124.609863
7159.649902,7159.649902,7159.649902
7131.97998,7131.97998,7131.97998
7098.149902,7098.149902,7098.149902
7116.97998,7116.97998,7116.97998
7167.029785,7167.029785,7167.029785
7190.140137,7190.140137,7190.140137
7208.779785,7208.779785,7208.779785
7197.27002,7197.27002,7197.27002
7245.810059,7245.810059,7245.810059
7242.240234,7242.240234,7242.240234
7253.560059,7253.560059,7253.560059
7250.060059,7250.060059,7250.060059
7179.709961,7179.709961,7179.709961
7090.52002,7090.52002,7090.52002
7055.209961,7055.209961,7055.209961
7076.939941,7076.939941,7076.939941
7057.509766,7057.509766,7057.509766
7081.700195,7081.700195,7081.700195
7044.109863,7044.109863,7044.109863
7075.640137,7075.640137,7075.640137
7028.669922,7028.669922,7028.669922
7066.220215,7066.220215,7066.220215
7114.529785,7114.529785,7114.529785
7059.27002,7059.27002,7059.27002
7010.470215,7010.470215,7010.470215
6996.560059,6996.560059,6996.560059
6984.029785,6984.029785,6984.029785
6998.640137,6998.640137,6998.640137
7046.399902,7046.399902,7046.399902
7048.970215,7048.970215,7048.970215
7031.990234,7031.990234,7031.990234
7089.830078,7089.830078,7089.830078
7146.209961,7146.209961,7146.209961
7169.390137,7169.390137,7169.390137
7148.319824,7148.319824,7148.319824
7217.430176,7217.430176,7217.430176
7200.910156,7200.910156,7200.910156
7207.450195,7207.450195,7207.450195
7161.990234,7161.990234,7161.990234
7210.649902,7210.649902,7210.649902
7261.640137,7261.640137,7261.640137
7280.370117,7280.370117,7280.370117
7303.959961,7303.959961,7303.959961
7306.759766,7306.759766,7306.759766
7272.540039,7272.540039,7272.540039
7287.470215,7287.470215,7287.470215
7211.169922,7211.169922,7211.169922
7243.279785,7243.279785,7243.279785
7283.279785,7283.279785,7283.279785
7361.890137,7361.890137,7361.890137
7321.22998,7321.22998,7321.22998
7351.029785,7351.029785,7351.029785
7343.140137,7343.140137,7343.140137
7357.120117,7357.120117,7357.120117
7441.180176,7441.180176,7441.180176
7440.310059,7440.310059,7440.310059
7426.169922,7426.169922,7426.169922
7354.740234,7354.740234,7354.740234
7354.97998,7354.97998,7354.97998
7330.430176,7330.430176,7330.430176
7353.890137,7353.890137,7353.890137
7310.410156,7310.410156,7310.410156
7264.470215,7264.470215,7264.470215
7284.310059,7284.310059,7284.310059
7276.839844,7276.839844,7276.839844
7229.200195,7229.200195,7229.200195
7158.970215,7158.970215,7158.970215
7127.180176,7127.180176,7127.180176
7128.799805,7128.799805,7128.799805
7131.52002,7131.52002,7131.52002
7070.529785,7070.529785,7070.529785
7158.5,7158.5,7158.5
7167.529785,7167.529785,7167.529785
7136.359863,7136.359863,7136.359863
7137.529785,7137.529785,7137.529785
7170.899902,7170.899902,7170.899902
7191.180176,7191.180176,7191.180176
7227.080078,7227.080078,7227.080078
7181.5,7181.5,7181.5
7189.419922,7189.419922,7189.419922
7208.040039,7208.040039,7208.040039
7133.990234,7133.990234,7133.990234
7063.740234,7063.740234,7063.740234
6958.350098,6958.350098,6958.350098
6969.089844,6969.089844,6969.089844
7030.740234,7030.740234,7030.740234
6937.600098,6937.600098,6937.600098
7049.180176,7049.180176,7049.180176
7015.850098,7015.850098,7015.850098
7071.859863,7071.859863,7071.859863
7011.209961,7011.209961,7011.209961
7010.209961,7010.209961,7010.209961
6935.310059,6935.310059,6935.310059
7008.319824,7008.319824,7008.319824
7043.009766,7043.009766,7043.009766
7032.029785,7032.029785,7032.029785
7124.689941,7124.689941,7124.689941
7117.290039,7117.290039,7117.290039
7110.080078,7110.080078,7110.080078
7144.600098,7144.600098,7144.600098
7066.810059,7066.810059,7066.810059
7079.859863,7079.859863,7079.859863
6989.640137,6989.640137,6989.640137
6937.689941,6937.689941,6937.689941
6996.129883,6996.129883,6996.129883
7034.640137,7034.640137,7034.640137
7113.120117,7113.120117,7113.120117
7140.959961,7140.959961,7140.959961
7121.02002,7121.02002,7121.02002
7155.950195,7155.950195,7155.950195
7153.97998,7153.97998,7153.97998
7129.240234,7129.240234,7129.240234
7164.470215,7164.470215,7164.470215
7184.899902,7184.899902,7184.899902
7134.330078,7134.330078,7134.330078
7190.649902,7190.649902,7190.649902
7206.080078,7206.080078,7206.080078
7169.209961,7169.209961,7169.209961
7184.490234,7184.490234,7184.490234
7199.319824,7199.319824,7199.319824
7180.569824,7180.569824,7180.569824
7212.129883,7212.129883,7212.129883
7200.109863,7200.109863,7200.109863
7213.02002,7213.02002,7213.02002
7235.140137,7235.140137,7235.140137
7256.390137,7256.390137,7256.390137
7289.759766,7289.759766,7289.759766
7346.319824,7346.319824,7346.319824
7325.689941,7325.689941,7325.689941
7314.25,7314.25,7314.25
7320.089844,7320.089844,7320.089844
7246.549805,7246.549805,7246.549805
7209.060059,7209.060059,7209.060059
7210.319824,7210.319824,7210.319824
7267.919922,7267.919922,7267.919922
7262.310059,7262.310059,7262.310059
7217.779785,7217.779785,7217.779785
7245.589844,7245.589844,7245.589844
7289.669922,7289.669922,7289.669922
7251.870117,7251.870117,7251.870117
7254.569824,7254.569824,7254.569824
7330.580078,7330.580078,7330.580078
7382.5,7382.5,7382.5
7411.850098,7411.850098,7411.850098
7400.830078,7400.830078,7400.830078
7403.399902,7403.399902,7403.399902
7403.589844,7403.589844,7403.589844
7372.439941,7372.439941,7372.439941
7414.569824,7414.569824,7414.569824
7453.410156,7453.410156,7453.410156
7412.410156,7412.410156,7412.410156
7447.160156,7447.160156,7447.160156
7423.25,7423.25,7423.25
7428.069824,7428.069824,7428.069824
7465.439941,7465.439941,7465.439941
7516.779785,7516.779785,7516.779785
7476.660156,7476.660156,7476.660156
7502.100098,7502.100098,7502.100098
7556.589844,7556.589844,7556.589844
7566.540039,7566.540039,7566.540039
7515.180176,7515.180176,7515.180176
7453.290039,7453.290039,7453.290039
7452.709961,7452.709961,7452.709961
7505.580078,7505.580078,7505.580078
7528.390137,7528.390137,7528.390137
7590.830078,7590.830078,7590.830078
7558.330078,7558.330078,7558.330078
7564.779785,7564.779785,7564.779785
7480.160156,7480.160156,7480.160156
7461.77002,7461.77002,7461.77002
7433.240234,7433.240234,7433.240234
7458.540039,7458.540039,7458.540039
7486.540039,7486.540039,7486.540039
7453.779785,7453.779785,7453.779785
7417.419922,7417.419922,7417.419922
7434.580078,7434.580078,7434.580078
7379.859863,7379.859863,7379.859863
7413.97998,7413.97998,7413.97998
7397.060059,7397.060059,7397.060059
7496.089844,7496.089844,7496.089844
7543.850098,7543.850098,7543.850098
7531.129883,7531.129883,7531.129883
7618.959961,7618.959961,7618.959961
7625.240234,7625.240234,7625.240234
7594.640137,7594.640137,7594.640137
7663.819824,7663.819824,7663.819824
7637.509766,7637.509766,7637.509766
7578.25,7578.25,7578.25
